Rua Milton Soares,Jardim Sarah,05382-010
Rua Doutor Paulo Carvalho Ferreira,Jardim Sarah,05382-040
"Avenida Antônio Ramiro da Silva, 163",Jardim Sarah,05397-901
Rua Querino Landi,Jardim Satélite,04815-060
Avenida Feliciano Correia,Jardim Satélite,04815-240
Praça Almirante Pena Botto,Jardim Satélite,04816-100
Rua Manuel de Teffé,Jardim Satélite,04815-300
Rua Pelegrino Varani,Jardim Seckler,04242-000
Rua Antoine Caron,Jardim Seckler,04243-200
Rua Francisco Príncipe,Jardim Seckler,04243-180
Rua Lourenço Siqueira Preto,Jardim Selma,04431-080
Rua Pedro Fernandes Aragão,Jardim Selma,04431-160
Rua Salvador Oliveira Paes,Jardim Selma,04431-060
Rua Inácio de Bulhões,Jardim Selma,04431-130
Rua Maria Clotilde Martins Rocha,Jardim Selma,04431-000
Rua Pedro Mathias Sigar,Jardim Selma,04431-050
Rua Caetano Soares Viana,Jardim Selma,04431-030
Rua Manuel Rodrigues Mexelhão,Jardim Selma,04431-090
Rua Padre Zeferino do Carmo,Jardim Senice,08150-570
Rua Santa Bárbara do Sul,Jardim Senice,08141-093
Rua Felipe Cassiano,Jardim Senice,08150-540
Rua Fonte do Salgueiro,Jardim Sertãozinho,04826-250
Rua Madre Ana Justina,Jardim Shangrilá,04852-050
Rua Irmã Maria Lourença,Jardim Shangrilá,04852-012
Travessa Maurício de Heriarte,Jardim Shangrilá,02990-270
Rua Manoel Dias De Abreu,Jardim Shangrilá,04852-260
Rua Engenheiro Guaracy Torres,Jardim Shangrilá,04852-000
Rua Joana Pedroso dos Santos,Jardim Shangrilá,02990-060
Rua dos Ralídeos,Jardim Shangrilá,02990-100
Avenida Carlos Barbosa Santos,Jardim Shangrilá,04852-025
Rua Maurício Albe,Jardim Shangrilá,02990-210
Rua Maria da Cruz Cunha,Jardim Shangrilá,02990-200
Rua Alonso Lobo,Jardim Shangrilá,04852-021
Rua Mateus Fantini,Jardim Shangrilá,02990-030
Rua Aricanga,Jardim Silva Teles,08160-000
Avenida Marechal Tito,Jardim Silva Teles,08160-495
Rua Ivo Robach de Oliveira,Jardim Silva Teles,08160-560
Rua Bernardino Silva,Jardim Silva Teles,08160-550
Rua Gerhardt Holtz,Jardim Silva Teles,08160-520
Rua Antônio Bernal,Jardim Silveira,04892-100
Rua Dom Brás da Silveira,Jardim Sílvia,08140-570
Avenida Doutor Alberto Penteado,Jardim Sílvia,05678-000
Rua Teresa Tallien,Jardim Sílvia,08140-068
Rua Daniel Alomia,Jardim Sipramar,04851-340
Rua André Higino,Jardim Soares,08460-460
Rua Inácio Moreira,Jardim Soares,08460-300
Rua Conceição da Boa Vista,Jardim Soares,03919-000
Rua Bertolínia,Jardim Soares,08460-170
Rua Torre da Lapela,Jardim Soares,08460-210
Estrada de Poá,Jardim Soares,08460-000
Rua Peloponeso,Jardim Solange,04948-000
Rua Soldado José Lino do Nascimento,Jardim Somara,04845-050
Rua Pedro Nunes Tinoco,Jardim Somara,04845-020
Rua Antônio Felipe Filho,Jardim Somara,04845-000
Rua Mercedes Tesser Pochini,Jardim Sônia Inga,05869-225
Rua Luís Dalman,Jardim Sônia Inga,05869-230
Rua Linhares de Lacerda,Jardim Sônia Inga,05869-238
Passagem Particular Seis,Jardim Sônia Inga,05869-233
Rua Gagliano Netto,Jardim Soraia,05872-080
Avenida Águia de Haia,Jardim Soraia,03889-000
Rua Quisiro,Jardim Souza,04918-100
Rua João Chammas,Jardim Souza,04917-140
Rua Francisco de Almeida Souza,Jardim Souza,04917-070
Travessa Pranto no Mar,Jardim Sul São Paulo,04413-005
Estrada Antiga do Mar,Jardim Sul São Paulo,04413-000
Rua Ida Maia de Carvalho,Jardim Sul São Paulo,04413-080
Rua Lanciano,Jardim Suzana,04784-190
Rua Cabo João Assunção,Jardim Sydney,02981-050
Avenida Raimundo Pereira de Magalhães,Jardim Sydney,02981-015
Rua Carmem Cunha,Jardim Sydney,02982-090
Rua Oito,Jardim Sydney,02981-080
Rua Nova Guataporanga,Jardim Sydney,02982-040
Rua Laranjeiras do Sul,Jardim Sydney,02981-030
Rua José Ferreira de Menezes,Jardim Sydney,02982-130
Rua Silvério de Castro Sousa,Jardim Sydney,02982-000
Rua Rubinéia,Jardim Sydney,02982-030
Rua Barão de Suaçuna,Jardim Sydney,02982-080
Rua Paranaiguara,Jardim Sydney,02982-060
Rua Olaria,Jardim Sydney,02981-085
Avenida João Caiaffa,Jardim Taboão,05742-100
Rua José Novais,Jardim Taboão,05711-160
Rua Dirce Gomes de Souza,Jardim Taipas,02990-170
Rua Máximo Barbosa,Jardim Taipas,02990-000
Rua Doutor Tércio de Barros Pimentel,Jardim Tanay,04856-060
Avenida dos Nacionalistas,Jardim Tango,03901-010
Rua Domingos Teotônio Jorge,Jardim Tango,03904-040
Rua Tomás Antônio Gonzaga,Jardim Tango,03904-130
Avenida Engenheiro Alberto de Zagottis,Jardim Taquaral,04675-085
Avenida Doutor Silva Melo,Jardim Taquaral,04675-010
Avenida Sargento Geraldo SantAna,Jardim Taquaral,04674-225
"Avenida Sargento Geraldo SantAna, 660",Jardim Taquaral,04674-903
Rua Sargento Geraldo Santana,Jardim Taquaral,04674-000
Rua Sargento Francisco Boeming,Jardim Taquaral,04675-060
Rua Professor Campos de Oliveira,Jardim Taquaral,04675-100
Rua Palas,Jardim Textil,03415-100
Rua Mônaco,Jardim Textil,03413-030
Rua Aratanha,Jardim Textil,03413-040
Rua Ararendá,Jardim Textil,03413-060
Rua José Antônio dos Santos,Jardim Thomaz,05834-120
Rua José Francisco dos Santos,Jardim Tietê,03946-010
Rua Cônego Antônio Dias Pequeno,Jardim Tietê,03945-050
Rua José Maronato,Jardim Tietê,03944-070
Rua Leopoldo Félix,Jardim Tietê,03944-165
Rua Abílio Campos Peixe,Jardim Tietê,03944-030
Rua Bandeira do Sul,Jardim Tietê,03944-120
Rua Professor Afonso Russomano,Jardim Tietê,03945-130
Rua Ettore Andreazza,Jardim Tietê,03944-000
Rua Ministro Apolônio Salles,Jardim Tietê,03944-040
Rua Henrique Mazzauti,Jardim Tietê,03944-170
Rua Odilon Cunha Lima,Jardim Tietê,03945-070
Rua João Gomes Pereira,Jardim Tietê,03945-120
Avenida Doutor Márcio Munhós,Jardim Tiro ao Pombo,02842-340
Rua Hiran de Lima Pereira,Jardim Toca,04848-270
Rua Ieda Santos Delgado,Jardim Toca,04848-290
Rua Luís Inácio,Jardim Tremembé,02354-350
Rua das Violetas,Jardim Três Corações,04855-315
"Avenida Ragueb Chohfi, 1111/1835",Jardim Três Marias,08375-900
Rua Alfredo Pinto,Jardim Três Marias,03676-100
Avenida Ragueb Chohfi,Jardim Três Marias,08375-000
Rua Olavo Faggin,Jardim Três Marias,08331-110
Rua Mauro Bonafé Pauletti,Jardim Três Marias,08331-090
Avenida Ragueb Chohfi,Jardim Três Marias,08375-001
Praça Doutor Tolosa de Oliveira,Jardim Três Marias,03676-090
Rua Arroio do Só,Jardim Três Marias,03676-110
Rua São Tibúrcio,Jardim Três Marias,03676-010
Rua Tasmânia,Jardim Três Marias,04772-070
Rua Primo Tisseli,Jardim Três Marias,04772-010
Rua Coruguati,Jardim Triana,03554-090
Rua Desembargador Homero Pinho,Jardim Tropical,05379-240
Avenida Imigrante Japonês,Jardim Trussardi,05519-030
Rua José da Ressureição Vieira,Jardim Trussardi,05518-140
Rua Rio Azul,Jardim Trussardi,05519-120
Rua Jurupité,Jardim Trussardi,05518-020
Rua João Papaterra Limongi,Jardim Trussardi,05518-060
Rua Domingos João de Carvalho,Jardim Tuã,08140-100
Rua Adalberto Szilard,Jardim Tupã,04904-100
Rua Santa Rita do Sapucai,Jardim Tupi,04939-170
Rua Bocaina de Minas,Jardim Tupi,04939-200
Rua Cláudio Manoel,Jardim Tupi,04939-190
Rua Bento Rodrigues,Jardim Tupi,04939-120
Rua Nova,Jardim Tupi,04939-175
Rua Vareirinha,Jardim Turquesa,04943-050
Rua Costa do Valado,Jardim Turquesa,04943-040
Rua Carvalheiras,Jardim Turquesa,04943-020
Rua Esgueira,Jardim Turquesa,04943-030
Rua Fermentelos,Jardim Turquesa,04943-010
Rua Germano Gottsfritz,Jardim Uberaba,04434-150
Rua Antônio Fernandes de Oliveira,Jardim Ubirajara,04458-050
Rua Zike Tuma,Jardim Ubirajara,04458-000
Rua Francisco Ianni,Jardim Ubirajara,04458-090
Rua Jaracatia,Jardim Umarizal,05754-070
Rua Cauaburi,Jardim Umarizal,05756-260
Rua Rony,Jardim Umarizal,05756-450
Rua Maniçoba,Jardim Umarizal,05756-420
Rua Coronel Domingos Quirino Ferreira,Jardim Umarizal,05756-360
Rua Jaracatia,Jardim Umarizal,05754-071
Avenida Anacé,Jardim Umarizal,05755-090
Avenida das Colmeias,Jardim Umarizal,05756-350
Rua Cicanta,Jardim Umarizal,05756-300
"Rua Jaracatia, 431",Jardim Umarizal,05754-902
Avenida Interlagos,Jardim Umuarama,04661-200
Avenida Interlagos,Jardim Umuarama,04661-300
Avenida Interlagos,Jardim Umuarama,04661-100
Rua Amélia da Silva Lago,Jardim Umuarama,05783-010
"Avenida Interlagos, 2501",Jardim Umuarama,04661-902
Rua Nilo Torres,Jardim Umuarama,04650-040
Rua Monforte de Lemos,Jardim Umuarama,05783-170
Rua Sincorá,Jardim Umuarama,04650-000
Rua Marina Saddi Haidar,Jardim Umuarama,04650-050
"Avenida Interlagos, 2255",Jardim Umuarama,04661-903
"Rua Jacob Medeiros de Miranda, 39",Jardim Umuarama,05783-900
Rua Dom Jerônimo Osório,Jardim Umuarama,04649-160
Rua Odemis,Jardim Umuarama,05783-180
Avenida Doutora Ruth Cardoso,Jardim Universidade Pinheiros,05477-000
"Avenida Doutora Ruth Cardoso, 4777",Jardim Universidade Pinheiros,05477-903
Rua Roberto Caldas Kerr,Jardim Universidade Pinheiros,05472-000
Rua José Ramos Fernandes,Jardim Vale das Virtudes,05796-070
Rua Logrono,Jardim Vale das Virtudes,05796-120
Rua Clélia Untti Vaquero,Jardim Vale do Sol,08383-640
Rua da Quimera,Jardim Valparaiso,02367-385
Rua da Aspiração,Jardim Valparaiso,02367-375
Rua do Convívio,Jardim Valparaiso,02367-370
Rua Rio Capiberibe,Jardim Varginha,04856-435
Rua Benito Saez Garcia,Jardim Varginha,04857-080
Rua Boca do Rio,Jardim Varginha,04857-011
Rua Rio Vitorino,Jardim Varginha,04856-400
Rua Ângelo Antonelli,Jardim Varginha,04857-560
Rua George Minot,Jardim Varginha,04857-070
